step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
6245.0,170,1565.0,2.804659498207885,3.4560235993694577,19,665.0,0.1240459924324967,10,598.0,0.3108372027289301,8,270.0,0.29193299422694474,3,62.0,0.3825251020635062,6,791.0,0.2725033792977508,5,609.0,0.2915288093117381,15,970.0,0.1010769688587319,6,166.0,0.3272699061784848,3,150.0,0.3062662820021718,7,140.0,0.31138320596080643,26,921.0,0.13317369680430893,5,756.0,0.1351284029024993,26,1283.0,0.08126798803071596,4,475.0,0.3092771654565107,13,779.0,0.11209614137749645,14,913.0,0.14915328951188764,170,9548.0
6250.0,185,1317.0,2.368705035971223,3.59496318905688,23,685.0,0.11739346316415669,4,555.0,0.3694555220084043,2,257.0,0.25947596871430034,6,65.0,0.5183541133265214,10,795.0,0.2460052405208803,13,651.0,0.21114130884189905,12,1029.0,0.1736353589233416,2,118.0,0.40921471237639745,8,156.0,0.25486173421078595,9,143.0,0.22556022003997003,24,1009.0,0.07565831483774514,5,773.0,0.12401228747427345,21,1116.0,0.20726983000457183,9,489.0,0.4205412542681014,21,865.0,0.17624915031103744,16,874.0,0.053256232870474894,185,9580.0
6255.0,208,1455.0,2.60752688172043,3.71182472432363,21,620.0,0.12403603003402502,5,535.0,0.37234344955561416,7,282.0,0.26537256904125694,8,93.0,0.3752796758633717,12,717.0,0.1321458593011165,14,721.0,0.13663372163311782,12,932.0,0.2265420107329077,6,115.0,0.356859005207691,14,217.0,0.17444167781585504,7,117.0,0.22972015652367825,22,1118.0,0.059691649149248016,9,809.0,0.24900730508062166,13,820.0,0.377428274594932,17,553.0,0.2237484374824778,27,986.0,0.21123066496840823,14,716.0,0.12950320132532128,208,9351.0
6260.0,232,1770.0,3.177737881508079,3.263269754848789,21,582.0,0.1824515206802468,9,483.0,0.29653257765388696,14,338.0,0.11576766425948753,8,98.0,0.3679671985214552,13,585.0,0.14813350293345304,20,807.0,0.046693686040679826,9,707.0,0.1849758112397545,11,152.0,0.41574421890945884,22,315.0,0.14930961534155415,4,123.0,0.26038560902282976,19,1098.0,0.04116706566076646,15,875.0,0.2356186032821041,3,779.0,0.37185305580072797,22,660.0,0.046471918691498096,33,1137.0,0.1631244108994678,9,757.0,0.133751023611273,232,9496.0
6265.0,260,2307.0,4.225274725274725,3.043099246900927,12,627.0,0.2086359786377979,10,380.0,0.20727841568397817,20,425.0,0.2112153389991006,6,67.0,0.29359711070711547,14,640.0,0.22598115388860715,28,934.0,0.08032103881442226,9,733.0,0.10489906973278226,11,207.0,0.1544722816006903,27,440.0,0.17533987720844116,9,149.0,0.2550140399725381,15,921.0,0.09565799413244831,23,968.0,0.19622330718299377,7,801.0,0.37044863413736484,24,628.0,0.1758941198918029,36,1314.0,0.06218316302532173,9,797.0,0.19489057585600256,260,10031.0
6270.0,251,2535.0,4.668508287292818,2.936283735243714,8,623.0,0.24553362187516414,3,317.0,0.2275873489570061,23,540.0,0.24103234548773658,7,71.0,0.08432192074228662,12,679.0,0.22570781435007298,28,914.0,0.09743813922029458,10,762.0,0.18098538590894728,16,279.0,0.04909451159743687,25,492.0,0.11418725254629866,14,212.0,0.19099306920551154,13,979.0,0.22099143708346847,28,1098.0,0.019057519590214334,7,704.0,0.15486124803724596,15,490.0,0.2864914574246701,32,1345.0,0.028791525270011616,10,725.0,0.2669752694204577,251,10230.0
6275.0,255,2790.0,5.1192660550458715,3.3926101895567826,10,588.0,0.1919087746453826,7,311.0,0.3126922026560806,23,655.0,0.2402981159663118,5,67.0,0.2799347563274269,16,750.0,0.12604357158254914,20,724.0,0.08769521272777667,18,834.0,0.21858656834422882,17,364.0,0.2198497721078305,23,469.0,0.15797700184407346,19,301.0,0.2889864535513163,13,1051.0,0.25190606480361954,32,1251.0,0.13726752478880422,8,509.0,0.11858559690671239,13,548.0,0.2224835695649446,26,1229.0,0.09461905281111137,5,533.0,0.3761933329755394,255,10184.0
6280.0,222,2574.0,4.757855822550832,2.9921178781450455,12,496.0,0.1747599535423043,11,348.0,0.32129237919845477,26,779.0,0.042154870654604576,2,51.0,0.47500357024983797,22,790.0,0.04343890733828307,11,722.0,0.13346825442994084,23,938.0,0.22097530813271557,11,329.0,0.31744511162048294,13,477.0,0.22597654224947833,14,327.0,0.19682150840948587,15,1115.0,0.16974258211651924,26,1246.0,0.24455494134922456,4,527.0,0.16553084961600936,13,607.0,0.1306959742598799,15,1244.0,0.2133263167326594,4,505.0,0.1693069282118925,222,10501.0
6285.0,227,2336.0,4.333951762523191,3.070782238519257,8,491.0,0.16457026374832387,16,375.0,0.159347427122864,30,922.0,0.13674819064435398,5,34.0,0.40392791903737113,26,916.0,0.09897330624531146,10,773.0,0.2535577987794354,29,1073.0,0.16007980135003294,3,225.0,0.2733635748953713,10,519.0,0.23412016318774553,13,297.0,0.20347293102727776,21,1210.0,0.05811615394308929,17,1066.0,0.23224764411341078,9,532.0,0.3624635763966759,10,570.0,0.11798800517431922,12,1303.0,0.256294718157028,8,534.0,0.134548462591468,227,10840.0
6290.0,226,2396.0,4.3642987249544625,3.0928505202308645,9,501.0,0.20658509059508914,17,325.0,0.15589107766876895,24,927.0,0.17698804510355368,3,38.0,0.11186237480849397,28,1038.0,0.15382121781891409,13,825.0,0.2576674984226424,32,1230.0,0.047375449571908146,1,181.0,0.25437123753655305,7,495.0,0.23754433976041914,6,311.0,0.27861016514390013,28,1337.0,0.12710810984150406,12,1128.0,0.12415029055795827,15,599.0,0.2353813295237952,8,377.0,0.1109670536681513,14,1363.0,0.15990839592251735,9,471.0,0.09274364586802535,226,11146.0
6295.0,229,2428.0,4.414545454545454,3.5624009164713684,15,551.0,0.18251769813010701,10,377.0,0.1894283657992565,17,789.0,0.24885752247030646,0,20.0,0.5365005962836684,29,1167.0,0.15193910889893225,20,911.0,0.10169746314728322,28,1226.0,0.02112540918711786,6,199.0,0.3578114863026554,7,428.0,0.24019809259297686,8,339.0,0.3147161408531795,30,1341.0,0.2137366908008627,9,1178.0,0.18767053453686555,22,690.0,0.07782929622463698,2,389.0,0.3008472804489891,20,1451.0,0.05611201475212286,6,303.0,0.3085820062352989,229,11359.0
6300.0,229,2368.0,4.393320964749536,3.265558511745354,15,533.0,0.1498586339793598,11,428.0,0.196223215245292,12,857.0,0.1904143818100299,3,22.0,0.5360494848400403,31,1319.0,0.10284874179130346,26,1032.0,0.016493213175908617,18,1060.0,0.11555732193268195,9,241.0,0.5068545423038106,2,406.0,0.21860494921238008,10,327.0,0.21838959620184545,24,1201.0,0.19158156340808344,13,1089.0,0.2207214484410591,18,653.0,0.08891088379985142,7,415.0,0.3345352193998823,27,1575.0,0.01343501700833777,3,317.0,0.356723950985346,229,11475.0
6305.0,233,2486.0,4.638059701492537,3.3682156667201393,12,392.0,0.1675886913121477,15,490.0,0.20958322234680382,10,909.0,0.15583808038127375,6,45.0,0.4760471801668806,35,1485.0,0.05042891422079491,28,1171.0,0.11835879767283237,11,1107.0,0.23264153878896607,9,284.0,0.3684072628220003,8,428.0,0.24712611551620867,8,201.0,0.20945358963480992,20,1053.0,0.11391599286228474,11,882.0,0.25112560943807605,9,485.0,0.40081916044809623,13,468.0,0.23848488364364895,28,1549.0,0.017138720774422862,10,351.0,0.2009240982435841,233,11300.0
6310.0,210,2224.0,4.164794007490637,2.9934041545958228,15,326.0,0.2241033134664396,21,585.0,0.15049305960020734,10,852.0,0.10753892746455702,3,51.0,0.4503863629491056,31,1476.0,0.014211077069762455,22,1140.0,0.24267531430771005,9,1156.0,0.2642502949644202,13,341.0,0.04958591915558599,7,404.0,0.23110534087751539,3,225.0,0.29831644668746937,14,1119.0,0.12329438637852827,5,835.0,0.15718016621526104,2,451.0,0.3297861150306771,18,555.0,0.055687869933404424,22,1366.0,0.09687255652141798,15,415.0,0.2032647917539613,210,11297.0
6315.0,202,2046.0,3.8971428571428572,3.2965541920882986,9,369.0,0.22982834370606386,23,588.0,0.10724374340084089,8,691.0,0.2339154602373139,2,27.0,0.513797993626347,23,1290.0,0.05620540863987576,14,960.0,0.24808160036000487,16,1221.0,0.19389791324513841,15,415.0,0.24394268757867504,7,323.0,0.24759146480709687,6,243.0,0.30472413620365835,10,1145.0,0.18789742520896277,9,842.0,0.13596579324928484,8,477.0,0.21329192690906457,25,668.0,0.14972458530457067,13,1032.0,0.2722002716745639,14,375.0,0.2982078376485167,202,10666.0
6320.0,179,1599.0,3.05736137667304,3.494429989042612,9,390.0,0.27706947524357695,20,503.0,0.1843027216734121,4,653.0,0.3160780880932788,3,16.0,0.45247420897351753,15,1239.0,0.11475675713116794,11,963.0,0.11361059006227968,17,1146.0,0.07503251316603549,9,380.0,0.35360490923025883,2,306.0,0.37516986089686594,7,222.0,0.2270257299409354,16,1188.0,0.23608237091550435,13,898.0,0.15554993104367923,15,538.0,0.08074367402655933,24,687.0,0.18799009722586857,5,829.0,0.4883517676120848,9,265.0,0.37191115698632027,179,10223.0
6325.0,170,1144.0,2.12639405204461,3.736740095998679,10,368.0,0.21856052864981543,13,522.0,0.22927807656770208,9,672.0,0.21089651279368862,7,39.0,0.2690691408073007,11,1290.0,0.12609698753247928,11,1006.0,0.1691515421907315,15,931.0,0.22109403863824295,2,217.0,0.4485193215370065,8,330.0,0.2897927329680597,6,159.0,0.2662856811109375,18,1135.0,0.20176723335150837,14,831.0,0.09452865701895052,21,629.0,0.17313875186266456,16,547.0,0.1278526793683738,1,714.0,0.46007767072178696,8,279.0,0.2743628692107314,170,9669.0
6330.0,171,998.0,1.8211678832116789,3.834435442746346,13,421.0,0.13621973693489461,12,572.0,0.20207074665195435,14,731.0,0.09132004081014246,3,43.0,0.13040527858380635,13,1342.0,0.23437683522958658,11,926.0,0.25872707370288794,9,840.0,0.3726036129986291,3,224.0,0.2990951234622809,9,305.0,0.164198356845591,5,94.0,0.3270341336521181,16,929.0,0.10363829642976911,13,556.0,0.26085329265908674,23,745.0,0.27251022848512724,8,552.0,0.1529036674316713,7,736.0,0.3043902491707034,12,329.0,0.16622152041153954,171,9345.0
6335.0,171,1037.0,1.8957952468007313,3.5782007277618355,12,471.0,0.13329778253784821,9,544.0,0.20731481514529784,15,687.0,0.17645256913068957,2,27.0,0.6300088734407792,11,1243.0,0.3127187597252019,7,781.0,0.26223908780170474,9,867.0,0.2733762670495953,10,256.0,0.274559758052287,8,223.0,0.24245728948217743,4,91.0,0.390275088853684,16,1002.0,0.0997317366630075,12,604.0,0.2631359903123627,25,860.0,0.0746226768840404,6,576.0,0.1611121013421278,14,790.0,0.1510091687317104,11,308.0,0.12426859499420895,171,9330.0
6340.0,187,1364.0,2.5073529411764706,3.450557182856403,17,521.0,0.13420232751414843,6,448.0,0.2346807441215417,11,533.0,0.25735654401487296,1,16.0,0.8082029028166672,12,1014.0,0.21070172368400267,9,803.0,0.15163293406793252,9,778.0,0.16609994126760783,16,323.0,0.2824608163495197,1,204.0,0.35827144570635533,8,96.0,0.3130135934280827,15,1081.0,0.2067709805422985,10,651.0,0.18203005322531152,30,1007.0,0.056491493436477705,13,633.0,0.2186646853895112,20,878.0,0.2326489119595148,9,253.0,0.23779571299238098,187,9239.0
6345.0,192,1469.0,2.705340699815838,3.1619362889732656,23,621.0,0.11219988863803217,7,470.0,0.20979955300393313,11,333.0,0.2203582273492849,3,25.0,0.6107975160286631,10,989.0,0.10242986700671357,13,861.0,0.11890990169524523,11,576.0,0.11121070301922278,17,406.0,0.28939399003391364,7,216.0,0.24840564920092872,10,104.0,0.15564309719075062,9,983.0,0.30561803903962587,8,566.0,0.13347449678145462,25,992.0,0.16933167666148935,14,603.0,0.22482790552610865,20,834.0,0.17384742483545373,4,275.0,0.2506446635383363,192,8854.0
6350.0,177,1268.0,2.2929475587703436,3.5693175703836832,25,640.0,0.10675440009774266,7,500.0,0.2468275265014356,5,371.0,0.22476512368617033,7,49.0,0.4312323162143305,10,1036.0,0.12877986771213476,16,935.0,0.17393810764964934,5,543.0,0.15169773611206583,13,361.0,0.10395795774793745,10,200.0,0.19071690765190857,11,109.0,0.2585956061731405,8,764.0,0.2256375649618288,6,398.0,0.27422914420642264,16,810.0,0.2651849997148548,9,428.0,0.3262079456284263,20,644.0,0.09624009949527258,9,286.0,0.22177277807611337,177,8074.0
6355.0,152,894.0,1.616636528028933,3.6700782900859408,24,565.0,0.15715229304445236,9,470.0,0.27893728695444436,7,402.0,0.2369425813376415,7,88.0,0.29018687969340706,9,951.0,0.10727914678239919,17,889.0,0.20927322650018673,9,545.0,0.2766473736324096,7,252.0,0.14268519941638544,7,104.0,0.2599523705723811,4,113.0,0.3864650022642744,8,788.0,0.10358482746598738,3,400.0,0.23874317909054485,15,868.0,0.13372910179742037,2,449.0,0.1882025134882209,17,676.0,0.10912331138083453,7,268.0,0.108657485019343,152,7828.0
6360.0,151,774.0,1.4359925788497216,3.7178171245634264,17,460.0,0.21446430920995788,9,363.0,0.22811360831980632,13,454.0,0.28926303923270535,3,72.0,0.4540825042653316,12,840.0,0.19121602165243187,14,709.0,0.13604913440855015,10,477.0,0.2787268266533172,2,208.0,0.24347688210149285,1,110.0,0.4227682565162813,9,118.0,0.27293854173618765,11,835.0,0.1274465939830649,9,433.0,0.13471192470095283,12,938.0,0.11926055235090574,8,470.0,0.2787821827248946,13,738.0,0.2208857307350482,8,214.0,0.2409538293977536,151,7439.0
6365.0,152,756.0,1.4264150943396225,3.337009288820572,7,493.0,0.2523390742334836,7,391.0,0.17585481375492326,20,539.0,0.16155776072507944,2,29.0,0.5676731315351908,8,874.0,0.1857033539873695,12,713.0,0.11835574295738938,7,328.0,0.13535024974545412,6,228.0,0.42983350527693603,8,126.0,0.295321916070782,15,178.0,0.15859318089661673,14,761.0,0.10114513427015277,9,396.0,0.14236714543901366,11,852.0,0.24604788643726627,13,528.0,0.316565485913161,8,658.0,0.25652568663788866,5,235.0,0.27627589905350464,152,7329.0
6370.0,170,1028.0,1.9250936329588015,3.5380204005569245,7,516.0,0.2989151912877304,8,426.0,0.20873546153114256,20,537.0,0.1293673626147378,2,25.0,0.679422230007168,11,895.0,0.11882986434895748,11,766.0,0.2476438493990425,6,304.0,0.18896978778423545,13,277.0,0.353554630057972,13,179.0,0.18554504494887017,21,271.0,0.18620543376150514,10,569.0,0.22338222025702437,7,270.0,0.27279503557006235,7,665.0,0.3170561692200786,20,613.0,0.31037249995618543,5,450.0,0.15328809950097164,9,256.0,0.2131543707309056,170,7019.0
6375.0,192,1216.0,2.231192660550459,3.375257528418743,7,488.0,0.2160348135297355,10,399.0,0.20203748049306505,19,459.0,0.1361728925201802,2,37.0,0.7994546350748548,18,971.0,0.08497197529774664,11,681.0,0.2610133700121719,8,328.0,0.19390725413989315,19,353.0,0.2500651137173457,13,207.0,0.19223671184007898,17,314.0,0.17785854258075343,9,554.0,0.2280617912444282,7,292.0,0.24924157206136796,10,706.0,0.20424716441223761,23,723.0,0.11909007670060923,7,477.0,0.10473541336002355,12,254.0,0.0972365644528994,192,7243.0
6380.0,178,1307.0,2.3592057761732854,3.641534779839533,7,393.0,0.2171157908538659,8,301.0,0.22980740851196205,8,480.0,0.2860262421565124,0,4.0,0.7431782587668069,18,924.0,0.1700828512252055,9,474.0,0.15022914028330395,9,281.0,0.2043050755730954,23,463.0,0.17243622210466233,7,181.0,0.3882872328055587,8,278.0,0.3575277388922691,13,579.0,0.1685446006383835,9,329.0,0.1549501608409113,12,762.0,0.1139779459901723,27,852.0,0.033171237015683426,9,521.0,0.21256001939915514,11,214.0,0.1966135708076263,178,7036.0
6385.0,175,1494.0,2.7065217391304346,3.3347877749632504,8,372.0,0.19654668707925768,9,188.0,0.23371071506440735,11,510.0,0.27993317899980724,5,16.0,0.4302567665193512,15,743.0,0.21874505718894524,8,497.0,0.15374589705505778,6,185.0,0.2517987450774623,23,580.0,0.17695439325858883,1,166.0,0.3150149710422069,3,291.0,0.2237937718356179,11,516.0,0.10021014530598366,14,390.0,0.09137803960001017,10,702.0,0.13049848064970243,27,993.0,0.038630933452800845,15,586.0,0.23548076316742347,9,247.0,0.29513723039348383,175,6982.0
6390.0,193,1857.0,3.351985559566787,3.0576922218865468,12,390.0,0.16649328926256518,2,188.0,0.28019387592442657,13,567.0,0.18492368867704254,4,28.0,0.15287529350296458,13,586.0,0.15802208085992708,9,510.0,0.21659520944212246,6,178.0,0.3595103644994845,27,708.0,0.04422581611430086,10,192.0,0.2175559441756862,10,321.0,0.20925355417271027,10,382.0,0.11054800502787865,16,391.0,0.11041187879482678,8,535.0,0.2711902128253705,27,1130.0,0.20264645181111185,17,574.0,0.08565482509170741,9,264.0,0.24603479343236864,193,6944.0
6395.0,206,1979.0,3.578661844484629,2.9305719206351224,11,450.0,0.15818544462450027,6,195.0,0.2925683674071522,16,557.0,0.06329585049708442,2,18.0,0.2258551634337235,10,645.0,0.14057162641564167,16,564.0,0.23322858888924314,9,211.0,0.31337742898775256,24,726.0,0.1539492671630552,9,193.0,0.18954214958023716,12,322.0,0.20445178028995253,9,381.0,0.10429069550599222,11,336.0,0.22578874167952134,7,570.0,0.27659535117687495,32,1278.0,0.14626246549057384,19,482.0,0.06578337385326989,13,269.0,0.15919588521798578,206,7197.0
6400.0,209,1830.0,3.2795698924731185,3.1452777461714088,16,466.0,0.14172340538321782,8,182.0,0.25434902502382134,14,476.0,0.22394260309718783,2,25.0,0.6874376172645348,13,693.0,0.14929054040366116,22,655.0,0.11245931345261881,15,274.0,0.15564232502644046,14,627.0,0.34561531295674447,10,167.0,0.2549465105519431,10,259.0,0.34133615189889766,9,395.0,0.10388010994030661,12,369.0,0.28449372833830444,9,602.0,0.11334834951447736,28,1265.0,0.05287242232461458,15,555.0,0.10473081394488876,12,238.0,0.1078311480658719,209,7248.0
6405.0,189,1483.0,2.64349376114082,3.4080015799269536,21,511.0,0.12568907097849497,8,126.0,0.2286882973993922,12,494.0,0.24291426471495464,0,4.0,0.8503184957006072,17,741.0,0.21153476872599553,25,633.0,0.040889837582847255,17,296.0,0.10639397826282818,10,687.0,0.27819658092391736,1,164.0,0.3011174232259382,5,279.0,0.24262677021983664,12,410.0,0.21119354344748775,9,418.0,0.20346809611525862,9,554.0,0.12755343069594502,22,1097.0,0.12393293868387316,15,604.0,0.19008798090220894,6,248.0,0.22462756217616456,189,7266.0
6410.0,178,1269.0,2.2539964476021312,3.824871160133071,27,616.0,0.12602002813318644,2,123.0,0.2986145414723607,11,545.0,0.20272572398022862,1,5.0,0.5402984479477558,16,689.0,0.19425669633737444,19,550.0,0.21868450740883275,10,254.0,0.3516317857020158,11,733.0,0.20531402578915262,7,179.0,0.23551152402610195,9,308.0,0.21609307500658256,13,378.0,0.2853664216907132,13,479.0,0.12160434072749696,9,549.0,0.20389575738903337,12,1096.0,0.2422061329301624,10,571.0,0.1971001683926062,8,262.0,0.31567281811957676,178,7337.0
6415.0,174,1042.0,1.857397504456328,3.2814020268317727,26,655.0,0.12174015922584165,7,141.0,0.32150275133743683,10,514.0,0.10555278766685919,2,8.0,0.5547123220750878,15,699.0,0.07769146743412855,10,520.0,0.29786639206377674,1,222.0,0.3115158759239648,16,803.0,0.08981187703229318,7,169.0,0.22006221872500772,9,296.0,0.23169570089919536,11,304.0,0.2113335852941398,14,476.0,0.2129938418322763,12,607.0,0.23682614073524824,11,1133.0,0.2690305227231799,8,471.0,0.14197219597034383,15,321.0,0.27243015060659875,174,7339.0
6420.0,172,942.0,1.6972972972972973,3.198376396254502,23,611.0,0.14322509346373286,8,144.0,0.35235466793878845,8,411.0,0.2042293266575242,3,23.0,0.7406898575770222,18,783.0,0.0633495433459678,8,565.0,0.24574091154645442,7,229.0,0.22024663003340988,16,771.0,0.07489638071655637,7,102.0,0.1883635717349096,6,186.0,0.31956070686928306,13,316.0,0.09531418604822305,10,401.0,0.2469332869657889,14,666.0,0.14624135114005438,13,1186.0,0.18147052711263933,4,455.0,0.13285404128655534,14,332.0,0.1254455409267443,172,7181.0
6425.0,177,1006.0,1.8061041292639137,3.4122050785956826,18,701.0,0.15988821960408056,6,117.0,0.27193466603465893,6,426.0,0.3090541770782348,3,34.0,0.71752551380591,18,878.0,0.15413587758014757,7,517.0,0.17880088513438525,12,282.0,0.09333799417925796,14,632.0,0.218433386413946,2,118.0,0.3080475167495475,7,110.0,0.26201774504312664,12,372.0,0.14323179385271975,12,425.0,0.1727362810762699,20,756.0,0.05054265558880253,15,1103.0,0.045331127219138984,9,477.0,0.21747476977757027,16,278.0,0.07027758912685733,177,7226.0
6430.0,173,1093.0,1.9729241877256318,3.6064139937575574,15,770.0,0.19543175555446465,1,102.0,0.29863060564069244,9,453.0,0.22932611030360883,3,20.0,0.27021726354570696,15,811.0,0.17617346818512505,7,416.0,0.15962176088501143,18,364.0,0.24769341235725695,12,695.0,0.24055575506406512,7,137.0,0.2575684631218853,2,117.0,0.35739314014481455,17,445.0,0.20283270825127234,12,489.0,0.13539445648649406,28,880.0,0.11363263395596748,14,822.0,0.12239260645832196,7,440.0,0.2738346298622355,6,327.0,0.27220791760296165,173,7288.0
6435.0,199,1341.0,2.4515539305301646,3.563782226040525,15,836.0,0.15984620502447064,7,124.0,0.245353112335696,16,515.0,0.10255798879707437,4,18.0,0.18634221836051093,15,588.0,0.1135585863649291,5,274.0,0.337464894051522,24,473.0,0.2374935771847119,9,745.0,0.1564984936282885,9,147.0,0.22233799565996246,7,133.0,0.3146384988763049,22,469.0,0.19538418001123078,15,556.0,0.23501693146796937,29,884.0,0.15035487391926264,8,580.0,0.3316516024398251,6,303.0,0.1422722082637317,8,350.0,0.300350935673365,199,6995.0
6440.0,210,1579.0,2.870909090909091,3.0501690505835506,23,933.0,0.11151200144107062,14,180.0,0.18097056925619404,15,497.0,0.04415687527680624,1,24.0,0.24833143811990782,16,514.0,0.1337200588285094,2,270.0,0.35476780429865834,31,607.0,0.1293916483758905,15,816.0,0.06790747581283199,6,127.0,0.2306444525440657,8,139.0,0.3195564594832625,19,556.0,0.10489369961439289,17,608.0,0.22802748258184305,21,761.0,0.12670247842814597,3,569.0,0.4402946596962719,4,325.0,0.13820817914733668,15,407.0,0.18803332602586295,210,7333.0
6445.0,226,1888.0,3.4389799635701275,3.0615026901880866,28,1062.0,0.10612471188193473,11,201.0,0.22202951001848992,12,404.0,0.11574440962369413,2,22.0,0.7088656799064296,10,582.0,0.2571392205049013,7,272.0,0.36953700501899667,28,671.0,0.08651373073451751,22,918.0,0.1747098960457083,5,147.0,0.26491502283126883,6,103.0,0.2510440967192954,20,618.0,0.0993371145377248,23,705.0,0.08463787670616667,13,782.0,0.12627847635950518,8,577.0,0.2665595521556579,9,357.0,0.2349241489094978,22,503.0,0.022741759491055565,226,7924.0
6450.0,223,1877.0,3.46309963099631,3.2789045993950525,30,1084.0,0.08924103638766613,3,154.0,0.30109837172903636,8,422.0,0.2503332885834574,2,32.0,0.7630942076815503,10,606.0,0.2581922523602999,13,328.0,0.24288411524866482,22,620.0,0.08151818262743049,20,899.0,0.23196793729747003,9,178.0,0.2818168512966951,3,102.0,0.2934186217854947,21,710.0,0.11224593654028835,23,817.0,0.04931829058057801,12,839.0,0.2536484950965206,14,638.0,0.10071247952218847,10,333.0,0.32370238036500437,23,552.0,0.06624531172529935,223,8314.0
6455.0,223,1976.0,3.599271402550091,3.187369319372391,25,992.0,0.1573097982536239,3,157.0,0.4157617005678113,9,458.0,0.30599502558800257,1,9.0,0.47112390670656246,15,636.0,0.14319021820231095,14,327.0,0.10921553943943732,11,658.0,0.15933565135796662,15,740.0,0.10890258274391693,16,243.0,0.1703736039366753,8,123.0,0.2401230557236493,22,812.0,0.06078956137090248,24,928.0,0.056225032400384074,16,906.0,0.26663951220483967,19,722.0,0.18680222657728673,10,257.0,0.2891313109722774,15,498.0,0.23422403266404007,223,8466.0
6460.0,244,2088.0,3.7689530685920576,3.0417386036564182,17,820.0,0.21743841493254748,9,185.0,0.4128986091236828,15,518.0,0.23238399179327662,4,19.0,0.22933116483640414,18,626.0,0.08585328295770507,17,402.0,0.052616363115445645,11,698.0,0.21051573257647507,9,741.0,0.13110140721602198,23,341.0,0.1275025518304862,9,129.0,0.22750590088314895,23,813.0,0.02437413864245035,27,1062.0,0.15451886430470857,21,997.0,0.16491870994536706,18,694.0,0.2263044926941916,9,285.0,0.18187041214642719,14,567.0,0.2683533289988898,244,8897.0
6465.0,237,2283.0,4.128390596745027,3.139002791869175,7,826.0,0.25922034324124194,15,246.0,0.23519975668827225,21,606.0,0.18857298549921556,10,54.0,0.001061739782321334,18,546.0,0.19704941145674962,11,466.0,0.2113284782085141,9,657.0,0.2569650414248192,7,779.0,0.11995917987364882,27,471.0,0.0941994794545355,4,98.0,0.3410903308074506,21,785.0,0.08246531165620667,30,1209.0,0.19965275001426777,27,1119.0,0.11579142390340634,10,519.0,0.1984016614605889,9,312.0,0.1204627177672591,11,626.0,0.18015746069931535,237,9319.0
6470.0,244,2838.0,5.169398907103825,3.1881082720342104,7,836.0,0.3132559316849278,21,337.0,0.14040551010727204,27,726.0,0.1952640184396173,4,65.0,0.1193131529057847,11,560.0,0.26454768491588015,15,523.0,0.21406099682013183,7,531.0,0.22461695101116044,8,698.0,0.14430727825711567,27,606.0,0.12560109963102156,2,80.0,0.3494665018379566,16,792.0,0.20146753042614823,34,1369.0,0.13474291602602265,29,1263.0,0.0888459591063096,3,541.0,0.15063861510534923,17,372.0,0.14368034337161778,16,691.0,0.15173345022653612,244,9990.0
6475.0,246,3240.0,5.944954128440367,3.033970563819412,8,781.0,0.24334754322549057,17,368.0,0.20506277758141594,29,869.0,0.13833421745163205,0,33.0,0.7011963853370355,14,605.0,0.22568269994513562,16,518.0,0.14088423865103056,3,505.0,0.26388661154873166,4,503.0,0.27571554263996884,27,743.0,0.13455421628989464,9,109.0,0.30751081390264323,11,842.0,0.24303011564227184,32,1396.0,0.062343299502106916,29,1412.0,0.1351466182432957,9,570.0,0.2617690745350391,16,379.0,0.07435551503429433,22,790.0,0.16558502053400567,246,10423.0
6480.0,235,3186.0,5.856617647058823,3.097369725766274,7,599.0,0.22920518980126292,10,300.0,0.3272889159808496,23,882.0,0.10576225379844749,0,6.0,0.8108566746852356,11,569.0,0.14005621777130825,19,411.0,0.0881919944766226,8,530.0,0.3221447048098042,2,469.0,0.32707662729781073,27,880.0,0.15955866546962272,6,110.0,0.29556397070026746,12,889.0,0.162979822903172,24,1261.0,0.09694463625480075,30,1558.0,0.14847463866646768,15,635.0,0.2335070547965626,19,333.0,0.17668161142765582,22,792.0,0.12396632808768544,235,10224.0
